threshold,CER,RR,CER_change
1.8653316828931565e-06,0.32958368376787217,0.0970464135021097,0.009146341463414642
1.9505052932800027e-06,0.33000420521446594,0.0970464135021097,0.009566862910008411
2.0483425942074973e-06,0.33000420521446594,0.0970464135021097,0.009566862910008411
2.163293174817227e-06,0.33000420521446594,0.09915611814345991,0.009566862910008411
2.501465587556595e-06,0.3306349873843566,0.09915611814345991,0.010197645079899065
2.7866653908859007e-06,0.33126576955424725,0.09915611814345991,0.010828427249789718
2.859811729649664e-06,0.33210681244743484,0.09915611814345991,0.011669470142977312
2.9256275411171373e-06,0.3325273338940286,0.09915611814345991,0.01208999158957108
3.232964900234947e-06,0.3325273338940286,0.10126582278481013,0.01208999158957108
3.610513431340223e-06,0.3329478553406224,0.10126582278481013,0.01251051303616485
3.903942797478521e-06,0.3329478553406224,0.10337552742616034,0.01251051303616485
4.242986506142188e-06,0.3329478553406224,0.10548523206751055,0.01251051303616485
4.584441740007605e-06,0.3329478553406224,0.10759493670886076,0.01251051303616485
4.9406062316847965e-06,0.3329478553406224,0.10970464135021098,0.01251051303616485
5.322958713804837e-06,0.3334735071488646,0.10970464135021098,0.013036164844407061
5.910726940783206e-06,0.3334735071488646,0.11181434599156118,0.013036164844407061
6.742180630681105e-06,0.3334735071488646,0.11392405063291139,0.013036164844407061
7.335448572121095e-06,0.3334735071488646,0.1160337552742616,0.013036164844407061
7.57576663090731e-06,0.3334735071488646,0.11814345991561181,0.013036164844407061
7.789656592649408e-06,0.3334735071488646,0.12025316455696203,0.013036164844407061
8.041621185839176e-06,0.3334735071488646,0.12236286919831224,0.013036164844407061
8.282827366201673e-06,0.3334735071488646,0.12447257383966245,0.013036164844407061
8.474907190247905e-06,0.3334735071488646,0.12658227848101267,0.013036164844407061
9.61106525210198e-06,0.3334735071488646,0.12869198312236288,0.013036164844407061
1.0660285624908283e-05,0.3334735071488646,0.1308016877637131,0.013036164844407061
1.0894996194110718e-05,0.3334735071488646,0.13291139240506328,0.013036164844407061
1.1516195627336856e-05,0.3334735071488646,0.1350210970464135,0.013036164844407061
1.196779339807108e-05,0.3334735071488646,0.1371308016877637,0.013036164844407061
1.2513110050349496e-05,0.3334735071488646,0.13924050632911392,0.013036164844407061
1.3111372027196921e-05,0.3334735071488646,0.14135021097046413,0.013036164844407061
1.3404680430539884e-05,0.33315811606391926,0.14135021097046413,0.012720773759461734
1.360531405225629e-05,0.33315811606391926,0.14345991561181434,0.012720773759461734
1.4038338122190908e-05,0.33315811606391926,0.14556962025316456,0.012720773759461734
1.5731768144178204e-05,0.3336837678721615,0.14556962025316456,0.013246425567703946
1.7188169294968247e-05,0.3336837678721615,0.14767932489451477,0.013246425567703946
1.9922626961488277e-05,0.3336837678721615,0.14978902953586498,0.013246425567703946
2.295239937666338e-05,0.3336837678721615,0.1518987341772152,0.013246425567703946
2.3691896785749123e-05,0.3336837678721615,0.1540084388185654,0.013246425567703946
2.3951164621394128e-05,0.3336837678721615,0.15611814345991562,0.013246425567703946
2.49601507675834e-05,0.3336837678721615,0.15822784810126583,0.013246425567703946
2.701571793295443e-05,0.3343145500420521,0.15822784810126583,0.013877207737594599
2.853410660463851e-05,0.3343145500420521,0.16033755274261605,0.013877207737594599
2.925542685261462e-05,0.3353658536585366,0.16033755274261605,0.014928511354079077
2.961908103316091e-05,0.3353658536585366,0.16244725738396623,0.014928511354079077
3.0090475775068626e-05,0.3353658536585366,0.16455696202531644,0.014928511354079077
3.087957884417847e-05,0.3353658536585366,0.16666666666666666,0.014928511354079077
3.145497612422332e-05,0.3363120269133726,0.16666666666666666,0.015874684608915057
3.2584721338935196e-05,0.3363120269133726,0.16877637130801687,0.015874684608915057
3.389932317077182e-05,0.3363120269133726,0.17088607594936708,0.015874684608915057
3.528160959831439e-05,0.3363120269133726,0.1729957805907173,0.015874684608915057
3.641154762590304e-05,0.3363120269133726,0.1751054852320675,0.015874684608915057
3.752676275325939e-05,0.3363120269133726,0.17721518987341772,0.015874684608915057
4.011687997262925e-05,0.3363120269133726,0.17932489451476794,0.015874684608915057
4.178464587312192e-05,0.33673254835996635,0.17932489451476794,0.016295206055508826
